n,1000,2000,3000,4000,5000,6000,7000,8000,9000,10000,11000,12000,13000,14000,15000,16000,17000,18000,19000,20000,21000,22000,23000,24000,25000,26000,27000,28000,29000,30000,31000,32000,33000,34000,35000,36000,37000,38000,39000,40000,41000,42000,43000,44000,45000,46000,47000,48000,49000,50000,51000,52000,53000,54000,55000,56000,57000,58000,59000,60000,61000,62000,63000,64000,65000,66000,67000,68000,69000,70000,71000,72000,73000,74000,75000,76000,77000,78000,79000,80000,81000,82000,83000,84000,85000,86000,87000,88000,89000,90000,91000,92000,93000,94000,95000,96000,97000,98000,99000,100000,Średnia
Test 22,8733,17178,29259,32888,51886,56409,72311,65689,80928,91554,129851,125549,138116,135718,186880,175288,189028,190539,198825,178361,236485,207468,236439,227287,244231,276404,352894,365711,371356,281303,309912,438606,340498,383990,461004,367122,428028,441328,402557,490743,527335,583784,473533,467109,524917,479369,474579,511139,562689,525203,647649,525246,587109,627404,700403,581973,568423,621465,784485,691407,750016,659578,655530,796130,782592,758491,684231,902975,949340,979984,956189,928136,835341,870122,934438,755030,890347,860320,910109,905791,963251,1023211,986886,961019,847264,1051198,949263,1032358,997813,1100162,1037675,1139918,1036088,1093042,1113786,1081374,980039,1032986,1220121,1245593
Test 23,8024,19916,21978,31559,53061,63307,62214,72028,75547,97383,116189,131821,137783,121974,137027,151692,218911,199495,210293,188709,241217,188960,222325,274728,260227,280032,337860,408816,384726,415588,359489,324559,369715,378149,331851,340502,463377,422491,457314,428078,506011,508759,570102,523161,577314,612065,487615,721872,492377,596210,509509,524820,647176,606600,782680,662155,682178,608965,727336,650845,598263,767590,708359,895153,754988,852726,810354,894798,811578,999425,820161,895827,882772,812050,903574,1015667,882516,851337,845145,960988,947325,994982,840796,880181,879303,1173637,979237,955948,1350516,1226497,991705,1103318,1044543,954748,1115538,1060890,1102464,1122807,1232764,1498488
Test 24,7521,14565,24261,30887,46416,54652,78948,88566,77997,104992,93360,117326,124360,151151,170543,177828,190624,194925,175531,257219,208693,280297,220775,328769,242995,252711,221585,325036,294155,316922,352266,296029,413519,408867,468921,345644,358203,445581,438752,405578,409274,457774,571983,487375,544754,531901,628983,500765,518980,603126,624756,587674,626001,771780,682726,636439,757109,638271,675093,635550,701675,797173,983203,765967,797051,686366,825258,1033102,789610,945741,835032,845596,868260,812631,842437,902018,920765,983043,879163,987776,912350,888817,954791,1007601,1112637,969023,954353,995399,967808,970494,1022001,1065211,1086839,1139090,1240357,1135540,1154949,987911,1252551,1283550
Test 25,6501,19105,26539,41692,36916,64753,62314,77205,89719,98051,101398,101553,133926,108377,140500,218138,170211,193632,177603,211766,208698,217088,250013,249618,312240,333177,251724,287975,381255,306013,379534,322232,358974,339800,377996,387787,411953,397935,450525,477957,442033,472421,473053,512407,536491,428901,570789,495540,529152,588306,602705,591428,698620,546272,691052,733638,588810,565000,655534,727649,731812,614476,671770,880712,633320,732324,913380,921957,884330,795942,828052,1193169,881482,896249,890748,727612,848401,852739,934119,1049645,953245,1152668,976204,991484,1031527,970218,938174,991542,1122368,895934,985886,908298,1191467,1038172,960820,1221185,1182980,1108776,1195467,1205587
Test 26,8403,16766,28722,37647,48365,58114,67609,67775,112437,81577,113752,140249,105284,117551,127906,194397,147687,206286,245619,207172,244901,304095,230839,275746,241418,242895,294327,363377,261069,358371,395050,311809,386478,454603,374473,386536,419687,464436,401728,505985,416339,601925,634709,489003,549950,524439,478663,510696,458354,713787,492459,674408,596905,605195,611011,693592,689727,653298,669721,695327,738861,705718,613609,677900,743713,820236,741294,709354,690870,952251,711349,1101357,828148,910495,835494,814426,771836,1059055,1345935,1031994,821377,914823,1092994,984850,843498,1036251,1098434,975782,1127405,1028069,1533346,1007341,1363636,1077589,1086554,1174013,1233544,1021117,1196459,1339845
Test 27,8626,19767,33754,31012,41122,49695,72306,72798,74355,93944,102571,139452,131603,154614,197083,174027,165820,196497,193179,215961,204717,230969,233594,258026,259323,275636,284449,277446,310250,351781,319379,341098,417993,435205,366916,432923,397371,357948,490306,445805,492031,452640,395206,581307,448982,509226,653642,524384,542598,655235,657476,516444,594372,534697,608474,690241,575873,601593,603504,661154,744690,675286,618306,705776,704574,642063,813397,826387,731874,909086,750121,875664,811734,853382,796192,823757,963192,928649,1027865,1060437,864035,970447,963576,1071745,886217,914754,1012725,929459,1408730,902526,1278040,1028819,1033733,1100432,1053450,1314075,1155443,1460131,1152501,1106219
Test 28,6618,13182,21885,38927,38931,57861,69852,73129,101879,88076,124343,114318,118121,182008,136926,137482,170530,179736,187461,210849,259149,227794,259080,290369,260828,242743,285724,435264,261630,281082,303633,405668,399417,386521,406218,418138,511127,389884,502080,376223,505004,462511,518578,458707,472932,602169,546510,628025,566811,587527,551117,524051,562633,518362,619303,549570,694953,660630,619651,677490,679570,625550,726984,633892,698803,756046,742355,805992,873793,863525,888223,736349,834775,800022,1037149,839237,944251,932021,878206,956859,1014201,846368,1039763,1257261,954934,1039551,934760,956018,893322,1016973,911883,1002682,1067805,1090402,959186,1097481,922612,1192554,1174649,1143926
Test 29,8087,14039,24177,36687,39309,62473,79173,73730,91480,78568,112385,108939,136009,128144,133766,154590,167745,209815,182652,214515,230336,274648,216107,251966,234730,236685,332036,388249,289430,279028,376243,292376,345337,390630,420791,386142,376515,452743,370714,445472,464864,381257,594411,463557,515731,511868,653905,530737,496214,480804,605660,607657,554036,596790,591145,629954,538989,844526,690180,683987,603172,844749,673903,987061,833665,765720,830714,837391,726170,878912,847879,734044,856768,874104,1018577,813280,894747,997528,1006909,921332,1148739,965293,1111201,993978,1314251,1021332,1362231,975804,1218229,982003,1114208,1295348,1235816,1393490,935829,1122887,1040618,1358746,1203847,1326851
Test 30,9624,18565,28340,40689,44325,57709,70591,66289,88569,92247,113493,130326,137255,135441,145742,204171,151575,211891,172915,192892,208488,203068,217082,287159,283133,286455,307492,263723,312683,287540,285759,325511,350478,408180,410948,393262,404210,448063,442502,378238,443910,460873,463829,481794,526841,468773,511502,557661,580478,534317,587079,587326,627262,643227,555592,590812,630357,644478,732107,722610,789446,737646,790707,902109,715395,841243,706873,810303,687775,726355,780729,786256,830825,921412,913577,933888,1078656,1026718,939227,898950,1252389,982917,900742,896484,1161219,962565,960562,931193,1086243,924936,963347,1000367,1085499,1345039,1214639,1068733,1137285,1145768,1176873,1161858
Test 31,8822,19597,29331,32761,44058,55559,63507,65833,81216,104638,124113,125182,127128,115664,134841,169167,167785,163246,203563,193742,246283,203176,216277,237268,276394,239397,337472,339521,414764,300504,411523,316476,299666,366630,286766,538219,352068,377922,415203,492507,465653,453881,551076,535691,478003,523915,517514,470939,607013,542257,570364,601914,633643,589538,537239,536658,563214,712877,871281,707423,674263,646310,784484,769700,851331,747745,852250,762355,819869,769691,952141,802543,1016273,966470,884098,824983,897392,851497,831720,930088,938693,1125939,1104286,872252,1108064,1017103,1018887,922439,992894,981081,1094056,1193428,1221932,941725,1209017,1180127,1163614,1194852,1217867,1166999
Test 32,6135,15960,32398,41527,45651,58762,66052,77664,97069,100855,96309,129014,140719,117109,174291,163774,192570,148689,179235,203918,245086,198464,219417,339968,270311,290497,347330,311135,345598,334303,301675,358428,305989,407092,455408,387065,404458,365631,387638,508815,613240,445111,454282,662720,429991,606857,496665,475714,531547,553094,669367,579517,698954,601649,588982,602676,781489,693863,591448,733509,830303,608577,753715,779754,866263,740411,793472,801412,975342,753086,775681,791301,1123733,892017,909511,858611,778193,994767,1070498,930084,1044436,941817,1024450,1021199,1124561,1155301,927731,1321432,981536,974760,1179567,1042882,955752,1161753,1139634,1194068,1104697,1193720,1277585,1505558
Test 33,7867,16581,28555,31875,45417,49203,64716,91158,75937,85093,139713,153803,114959,143016,192925,194726,166401,190642,256035,226939,215618,226992,268970,273090,235104,257383,252823,267432,381092,333469,308299,332850,450500,428260,432076,350837,382169,360248,466168,416393,436093,493729,412265,558340,397735,622156,592268,610871,579403,540468,501922,703569,555060,586044,627142,700330,664591,611408,693377,674065,690236,819327,667630,804931,687994,752910,788729,854318,789342,875970,966662,928327,870841,1196390,759128,1007421,833992,1125778,1043830,927512,825853,940104,910439,953631,966469,1059276,1000947,1090336,1088287,1006560,954439,1203154,1022812,1075854,1222180,1211901,1344849,1313372,1087152,1250761
Test 34,8501,14829,30538,31524,38124,59866,65256,67219,83775,83635,109868,105182,116609,156810,152552,167310,201232,203095,186179,195809,224850,274870,254882,237657,263643,232659,263273,291180,334585,351314,327344,376411,397837,340775,365196,359180,544529,538948,474443,426636,484225,380413,425775,461806,536284,557733,558037,588072,554619,513220,522735,550943,549689,652490,928584,673329,688424,644948,599757,859833,788236,722776,813161,637366,696567,707154,747257,816676,937191,710127,903733,843938,959511,864105,821601,827008,832029,887294,1125257,892005,862732,1081419,938226,1150083,1044590,886160,1259976,959765,1226740,1058922,1187527,1127257,1039458,1061676,1099457,1175906,1226201,1148655,1301466,1070792
Test 35,5657,16138,25925,37132,51264,49791,77295,76831,76110,79403,104015,132308,155421,132384,140319,150197,189993,216181,183893,213727,224201,201592,223038,255326,239417,365879,281960,248540,307085,309218,296805,375116,389300,372718,375289,362874,374042,466582,416496,429682,446904,410630,475769,482412,564155,480669,482895,496751,555378,523716,533630,585215,675725,624245,582583,688802,652712,706305,897061,658087,647228,654551,703705,915814,753638,763980,813423,783930,747783,764673,831964,846727,726947,974206,895318,840123,905388,951173,911290,1108008,863177,1114838,1189328,894636,872399,1068320,983136,1122391,1006928,951049,1162764,982439,1065200,1265418,1028925,1210521,1661649,1123008,1448795,1197214
Test 36,6716,16465,27169,34385,46402,58119,65697,75777,76538,97191,103639,107313,151183,132367,158524,153957,180105,200679,206604,254100,215320,243200,218645,294634,273424,229187,268397,267595,286273,338861,354781,354314,302071,330620,376868,372986,379771,446389,426422,397738,448115,490149,480784,507814,556219,533654,515535,743822,539108,470397,561903,573636,590145,680587,568824,770913,543305,626456,969397,661069,678960,690717,730759,793888,834823,789337,691236,925134,782584,751746,904795,996943,868936,914088,913661,905078,1172765,902042,902947,879580,1026567,1052616,1040651,991179,1072164,994215,1085240,981181,1104290,1237717,988358,1583495,1133609,1055562,972218,1075708,1115355,1075447,1326739,1253608
Test 37,8044,15350,31682,33218,43512,56103,60030,74282,95515,96102,139564,104532,129896,135036,159166,173609,188564,183502,198163,239343,223437,250035,226417,240477,256376,303770,281458,275042,285445,329472,318856,330722,421631,353696,405713,383335,380312,396808,414423,430050,407818,525664,430925,494493,554894,433297,517571,727332,557805,542135,540777,569376,630622,620936,727554,641255,587998,622673,675295,662937,664996,877960,688276,799550,772381,735941,798589,904730,898504,895786,822030,778467,793015,823881,799175,1013912,921216,925758,833005,947180,755596,921559,981356,962746,1009302,1000083,1186344,1059787,1393654,972096,1068190,924999,900285,1304535,1185341,971424,1081011,1182274,1238972,1146849
Test 38,6741,16175,25229,33750,57213,48443,58996,71812,85547,94777,104445,132513,124352,132958,124531,150142,220716,190763,205431,245102,216086,206299,193075,221219,265612,227657,289788,311285,298198,287217,292256,317799,366026,351424,398292,390101,368945,435434,411472,528857,487219,511672,518139,531333,428669,614497,607006,527632,617557,594290,570616,738130,642632,573577,596449,796165,886557,614673,703917,664639,684435,656755,767898,663137,769935,775313,745979,722659,766008,721175,811787,760409,845923,850926,977575,920686,886991,840365,811609,866061,1097988,961678,1023386,965728,1042829,892950,1080331,1014344,1227855,925559,997466,1100987,1195546,1076138,949010,1146924,1485786,1232296,1242967,1148135
Test 39,7870,15858,23337,34447,47671,47202,73376,73590,83152,93871,117695,114258,119384,143103,138299,170435,180269,230441,170346,198486,289048,219207,287697,258151,263818,311385,318199,249119,282246,325602,304422,312868,393727,314676,345178,404334,454324,375901,425848,411698,412028,408446,495738,442977,540933,513669,613911,504443,475690,527310,604387,627016,544367,612546,623189,583544,691866,731524,631479,735465,683075,629988,666988,810480,813321,817555,759383,839264,718825,732238,820563,828513,868614,926730,905070,985292,1021578,866522,1016445,933679,788571,951911,877483,882274,930598,1053520,1069386,1500796,941420,1144713,1016401,1223258,1388610,1027815,1114388,1049425,1183930,1170032,1144630,1172968
Test 40,7254,15689,23536,42766,42112,54738,82732,74229,83541,91394,108302,112182,123728,140522,160746,174617,204662,283383,239055,170994,203688,249909,228299,267773,249289,364529,256278,309119,337185,312587,332301,401947,323162,392690,341283,364838,327541,362352,405730,414431,412259,457794,420796,465743,519545,432907,626209,569352,503460,795466,582478,620454,577562,663549,608197,739583,698388,621347,619590,619925,588288,907775,787211,669192,769094,713702,727695,757300,823239,771449,975151,849507,879688,860624,824321,866148,798726,763231,1036602,816605,1193242,1008203,888711,924419,980291,1022995,994163,996328,988450,1193677,1119182,1031801,1127883,1010468,1188917,1019091,1158339,1167195,1165828,1352564
Test 41,10120,17963,22638,30987,47601,51811,69533,96629,106899,90763,108365,131130,130294,132707,122565,212123,181449,195576,235133,199087,199377,216365,279836,267768,261630,384960,261217,298610,339710,356218,294559,307651,300650,382687,342062,420590,421837,458979,642912,458697,390812,426191,488278,452290,581590,541611,515939,549645,779953,693943,648423,592512,563334,663952,612636,531854,656753,657146,705388,616075,607542,774933,720973,655916,706457,1024619,835428,759821,717588,823769,837186,743047,727332,776032,913858,1066163,907693,845718,891348,796320,955814,1077691,883142,911785,875274,951062,934414,879047,1109599,988983,1057533,943054,1075451,906050,1116436,1140720,1057629,1235754,1351782,1064832
