10,1.75929,2.10487,2.13628,1.91637,1.92265,2.13628,2.03755,1.95564,2.06647,1.95407,1.87353,1.95826,1.88496,2.04652,2.11534,1.97920,2.06236,2.04902,1.92133,1.96664,2.10337,1.95921,2.01608,1.97397,1.99303,1.98645,2.03389,2.04877,2.00845,2.01062,2.06534,1.93208,2.01443,1.97736,1.90829,1.93732,2.00552,1.99243,1.96551,2.00277,1.94319,1.97621,1.91564,2.03204,2.07485,1.97920,1.99458,2.02764,1.97856,1.99428,2.03033,2.01304,2.05448,2.06647,2.01405,2.05101,2.01723,1.99437,1.97867,1.95512,1.93440,2.00859,1.97172,2.02240,1.99129,1.98206,1.98530,2.00323,1.98512,1.99626,2.00885,1.99840,2.03730,2.02675,2.00727,2.02054,1.99267,1.97920,2.01141,1.96978,2.00054,2.01752,1.98034,1.99641,1.99362,2.00697,1.97884,1.96350,2.00285,2.00992,1.97126,1.98194,1.99035,2.04070,2.03509,1.99818,1.96009,2.01383,1.99729,1.98360,
11,2.26195,2.04204,2.28289,2.08916,2.08602,2.01062,1.99267,1.97920,2.11534,1.84726,1.99348,1.97397,2.07345,1.99267,2.00643,1.95957,1.96257,2.16421,2.00731,2.03575,1.96574,2.00776,1.96964,2.06560,1.98549,1.94295,1.98502,2.06448,2.01495,2.00224,1.97008,2.05971,1.94398,1.95148,2.03396,1.97920,1.99024,2.03377,2.01706,1.99805,2.02594,1.98818,1.98140,2.02633,2.03017,2.03111,2.07078,2.01586,1.99395,1.99051,1.95888,2.00579,1.99284,2.00597,2.00948,1.94218,2.02164,2.00954,2.08410,2.01167,2.05800,1.98630,2.03854,1.94582,1.99032,1.96302,2.00593,1.98198,2.02883,1.99895,2.04867,2.04727,2.01664,1.97751,2.00811,1.96680,2.03265,2.01223,1.99789,1.99570,2.02924,1.97614,2.02425,1.98519,1.98696,2.01866,1.96729,2.04632,1.99368,1.97990,1.99750,1.98945,1.98968,2.01396,2.01856,2.01520,2.01191,1.99523,2.03347,1.96287,
12,2.13628,1.97920,1.96873,1.91637,1.97292,1.84307,1.92086,1.95564,2.03854,2.12372,2.05060,1.92684,2.04929,1.94779,1.97711,2.07345,2.02171,2.02458,1.96432,1.88810,1.98070,2.03061,1.95052,1.98444,2.04832,1.95987,1.98968,1.98145,2.01712,2.00015,1.94779,1.95171,2.04489,1.95333,2.02678,1.97397,1.97156,1.96763,2.06378,1.99491,2.05506,2.00763,1.98286,2.09916,1.94081,1.99286,1.97853,2.01847,1.99651,2.01062,1.96750,1.98766,2.00232,2.00713,1.95693,2.03418,2.01172,1.94887,1.99145,1.99805,1.97457,2.01062,1.99466,2.02142,2.01642,1.98301,1.97967,1.94502,2.00242,1.99536,1.97434,1.93208,2.03042,1.96392,1.96957,2.02054,2.02694,1.99773,2.00108,2.01219,1.95477,2.02441,1.99472,2.00613,2.00914,1.98651,1.98173,2.03561,1.97532,2.02947,2.00648,2.04204,2.04440,1.98656,2.00202,2.01127,2.00932,1.99972,1.98777,1.99868,
13,1.75929,1.94779,2.11534,2.08916,2.08602,1.86401,2.04652,1.99491,1.95477,2.09230,1.92494,2.02633,2.03479,2.04652,2.00643,1.98313,2.02171,2.06996,1.89488,1.91951,2.00763,2.06203,1.93140,1.96088,2.02319,1.99612,1.99200,1.99491,1.95862,1.95617,2.01467,1.99491,1.93827,2.04019,2.00703,1.97222,2.02590,1.96763,1.96229,1.99648,2.03207,1.97472,1.94487,2.03061,2.05949,1.97920,2.00260,2.01716,1.98497,1.99177,1.95518,2.02874,1.98335,1.98618,1.97635,1.97808,2.02495,1.97920,1.95950,1.97397,1.99311,2.03494,1.95676,1.97920,2.01255,1.98587,2.01062,2.04296,2.00151,1.99087,2.03540,2.02720,1.95726,1.99194,2.02486,1.96598,2.01878,1.99531,2.02732,2.06167,1.99045,2.00066,1.99926,1.95153,1.94631,2.00331,1.97306,1.99991,1.99015,1.95128,1.99474,2.00037,1.94036,2.04471,1.97490,1.97986,1.97888,1.97472,1.96683,1.99868,
14,2.13628,2.13628,1.96873,1.99491,1.99805,2.09440,2.04652,1.86925,2.04553,2.01690,2.04489,2.03156,1.92362,2.05550,1.96035,2.06167,1.94779,1.94779,1.98416,1.95093,1.96873,1.98206,1.97784,2.03942,2.02067,2.08070,2.04553,2.01511,1.99762,2.06088,1.95387,2.00277,1.97825,1.97366,2.01960,1.93382,2.02930,1.97920,2.06862,2.00905,2.00755,2.03156,2.02669,1.97778,1.98688,2.05433,1.97853,1.97004,2.00805,1.90255,1.97489,1.93450,1.97150,1.95361,2.01062,2.03418,2.00511,1.98354,1.96909,2.02947,1.99723,1.99339,2.02957,1.97331,1.97485,1.99824,2.06126,1.97736,1.97237,1.97382,2.03009,1.97659,2.01492,2.02930,2.00727,1.99656,2.01552,2.00579,2.00505,2.01062,2.06026,2.00372,2.00229,2.04353,1.99805,1.99674,2.00412,1.99134,2.01909,1.99735,1.97748,2.01403,2.02143,1.99458,1.99210,1.99098,1.97240,1.98305,2.01506,1.96350,
15,2.19911,1.94779,2.15723,1.99491,1.88496,2.00015,2.08243,2.15984,1.89194,2.02319,1.97635,2.00538,1.99612,2.03755,2.01062,2.00277,2.02540,1.89892,2.09991,1.91637,1.99865,1.99063,2.03247,1.96873,2.04581,2.05412,2.00131,1.95228,1.98895,2.03785,2.07345,2.03222,1.99348,2.00323,1.98190,2.04204,2.01402,2.03377,2.01062,1.99020,2.02288,1.98220,1.95655,2.00062,1.98549,2.07345,2.06142,1.99753,1.97215,2.02193,2.00569,2.00820,1.99758,2.01644,1.99463,2.02072,1.95550,2.01604,2.05854,1.96664,1.96736,1.99440,1.99167,1.97822,1.97389,2.00586,2.00405,2.01524,2.00425,1.98190,1.96903,1.95826,1.98910,2.04458,2.01146,1.99078,2.00246,1.99531,2.00585,1.99570,1.99511,1.96848,1.98639,2.02782,1.96996,1.98651,2.00051,2.00348,2.00780,2.02668,2.00441,1.97374,2.03427,2.01196,2.02319,1.99884,2.00738,2.00100,2.00681,2.02570,
16,2.32478,1.82212,1.96873,1.93208,2.09858,1.92684,1.94779,2.07345,2.07345,2.12372,2.05632,1.98444,2.01062,1.98369,1.96035,1.95171,1.92561,2.04204,2.07014,2.07973,2.05550,1.99634,1.99969,2.05251,1.97543,2.08070,2.02458,1.98145,1.99329,2.09649,2.09777,2.00669,1.97254,1.99953,1.99087,2.00713,2.03779,1.93125,1.99290,1.94936,1.99376,1.97172,1.94633,1.97635,1.99386,2.02291,1.97853,2.06036,1.99395,2.01062,1.94779,1.99974,1.99521,2.01644,1.99805,2.03306,1.99849,2.03229,1.99997,2.02737,1.98281,1.97515,2.03555,1.99687,2.02705,1.93541,2.03031,2.01154,2.02610,2.01152,2.00177,1.99666,1.96844,2.03524,1.99722,1.98168,1.99675,1.99773,2.01857,2.00277,1.98968,1.99453,1.98791,2.02708,2.03132,2.01500,2.02001,2.02276,2.01697,2.01202,1.96643,1.96076,1.99305,1.99658,2.00864,1.97397,1.99702,1.98690,1.99031,2.00057,
17,1.75929,2.10487,2.09440,2.01062,2.12372,1.98968,1.87598,2.12843,1.87797,1.96035,2.00491,2.01062,1.95262,1.87149,2.13209,2.00277,2.04388,2.06996,1.99739,1.97292,2.09739,2.03061,1.92593,2.03418,2.03827,1.90671,1.94313,1.94554,1.97162,2.07136,1.97819,1.99884,1.96302,1.97366,2.01421,2.05251,2.02420,1.97755,1.99612,1.97606,2.01675,2.01511,1.99893,2.03632,2.00922,1.98876,2.01196,1.99753,2.02472,1.99680,2.00323,1.94779,2.00351,2.01411,1.98434,2.02857,2.01172,1.99329,2.00742,1.99177,1.96839,1.95691,1.99666,2.04498,2.04445,1.97540,2.01718,2.00230,1.97328,2.01780,1.99469,1.97397,2.00890,2.00213,1.95365,2.00814,2.00491,1.98645,1.98358,2.01140,2.03544,1.96848,2.01365,2.03156,2.00766,2.01939,1.95645,1.99420,2.01556,1.99386,1.98093,2.03316,1.97346,2.00795,2.05427,1.96873,2.02098,1.97728,2.00300,1.99114,
18,2.19911,2.16770,2.07345,2.05774,2.19911,1.91637,2.02857,1.99491,2.12930,2.06088,2.05060,1.98444,1.89946,1.93881,1.90171,2.06167,1.98105,1.84307,2.06353,2.04832,1.97771,1.99348,2.02701,2.05513,1.96287,1.95504,1.93150,2.03979,1.97595,2.05251,1.98630,1.99687,2.02966,1.97366,1.99626,1.99666,1.97156,2.05196,1.97356,1.97135,2.01062,2.02558,2.01939,1.91494,1.98688,1.98876,1.99859,1.94255,1.99908,1.98172,2.04265,2.02874,1.95609,2.00364,2.03004,1.98481,2.00290,2.02362,2.01594,1.95198,1.98487,1.97110,1.97970,2.04007,2.06378,1.98682,1.94122,2.02171,1.96145,1.99805,1.99292,1.99317,1.92713,1.99618,2.03324,1.98334,1.96900,2.00981,1.99869,2.02947,1.99433,2.00066,2.01365,2.01361,1.99731,2.03327,1.98173,1.98634,1.99368,1.99456,2.01062,1.98808,2.02075,1.98856,1.95109,1.99753,2.01645,1.94779,2.00237,1.99868,
19,2.01062,1.94779,1.96873,2.08916,2.01062,2.01062,2.05550,2.12058,1.97571,1.95407,1.93065,1.97397,2.06378,1.97920,2.04413,2.01062,1.99214,1.99666,1.99078,1.94465,2.01960,1.92494,1.88769,2.06822,1.97543,2.03720,2.01993,2.04428,1.99329,1.98339,1.95184,1.98706,1.93065,1.98475,2.02139,1.96000,1.96986,2.05857,1.95423,2.02161,2.01368,1.99716,2.01500,1.98206,1.98130,2.00789,1.97452,2.01193,2.01318,1.97920,2.00200,2.00579,2.02366,1.98037,2.01976,1.93769,1.96102,1.99979,1.94992,2.00434,2.04358,1.97008,2.00763,2.00375,1.99902,1.99729,2.02187,2.02633,2.02792,2.00254,2.00088,1.98793,2.00804,2.03015,2.04245,1.98003,2.00736,2.01787,1.99392,1.98706,1.93460,2.02824,2.04090,2.01361,2.00692,1.99674,1.97668,1.99348,2.00144,2.01341,2.05688,2.01335,1.97346,2.02065,1.94713,2.02502,2.00285,2.05486,2.03854,1.99177,
20,2.01062,1.97920,1.86401,2.05774,1.91009,1.85354,1.92086,1.87710,2.01760,2.00434,1.90780,2.05251,2.00579,2.05550,1.97292,1.96350,2.02540,1.93033,2.03377,2.01690,2.05849,1.91923,2.03794,1.98968,1.99051,1.98887,1.96408,2.02633,2.01929,2.03994,2.01670,1.98509,1.96492,1.96442,2.03934,1.94430,1.95798,1.99905,2.01706,1.97920,1.97384,1.99267,2.01208,1.98492,1.98968,2.05160,1.98923,2.02502,2.02729,2.00811,2.00939,2.00216,2.00825,2.06065,2.02661,1.95676,2.03597,1.98679,1.97122,1.99282,2.01680,2.01062,2.02458,2.01258,2.01545,1.99158,2.00405,1.99306,1.97420,2.01152,1.95929,2.00713,1.99599,2.04798,2.01146,2.03294,1.98532,2.03881,2.02812,1.98863,1.99045,2.00755,2.00835,2.01137,2.00027,2.01062,1.99329,2.00134,2.04662,2.02319,1.98231,2.01267,2.00251,1.98923,2.01326,1.99491,1.99637,1.97472,1.99539,2.02067,
21,2.26195,1.82212,2.01062,1.86925,2.01062,2.12581,2.12731,1.86925,2.03156,1.91009,2.02776,2.05251,2.00579,1.97023,2.11115,1.97528,1.97736,1.92684,2.02054,1.98234,1.99267,2.01062,2.04067,1.98182,2.02570,1.93812,1.98502,2.00389,1.94129,1.95407,1.98630,2.02240,2.02204,1.97736,2.01780,1.96000,2.06666,2.01062,1.96873,1.96192,2.00909,2.02408,1.99893,1.98920,2.04273,1.96828,1.94378,2.04204,1.99523,1.99428,1.96257,2.03116,1.93119,2.03622,1.98206,2.00950,2.04479,2.03554,2.03724,2.03889,1.98590,1.99440,1.97472,2.00964,2.00192,1.97159,2.01906,1.98844,2.00698,2.04832,1.95487,1.98008,1.96758,2.00128,2.07261,2.00401,2.02041,2.03076,2.02494,1.98234,2.01062,1.97537,1.98942,2.02782,1.99879,1.97628,2.01351,2.03989,2.00780,1.99875,1.95124,2.02701,1.97549,2.02867,1.98416,2.01716,2.00673,1.95612,1.99221,2.03575,
22,2.13628,2.01062,1.80118,2.08916,1.87239,2.14675,2.06448,1.79856,2.01062,2.03575,1.96492,1.91114,1.85112,1.94779,1.96454,2.01062,2.04388,1.99666,2.04700,2.01062,1.91787,2.00776,1.99423,2.02895,2.07094,1.93087,2.00829,2.02633,1.96945,1.93522,1.98427,1.95957,2.01633,2.04019,2.03934,2.01760,2.01232,2.02550,2.03640,2.00905,1.99376,2.02259,2.01793,2.07488,2.00364,1.96828,2.05072,2.00669,1.95933,2.02821,1.96996,1.97679,1.96201,1.99549,1.92837,1.97920,1.98527,2.01495,2.01168,2.00329,1.98487,1.96603,2.03456,1.98019,2.00192,1.98587,1.98436,1.99953,1.98421,1.99267,1.98142,1.99491,1.97619,1.98600,2.01816,2.01723,2.00246,2.04526,2.02494,1.97685,2.00752,1.98840,1.96974,1.99267,2.02688,1.99089,2.00990,1.96849,2.00568,2.00992,2.00026,1.96281,2.00251,1.96851,2.01393,2.01586,2.02876,1.98754,2.01760,2.00119,
23,2.07345,2.10487,2.09440,1.96350,2.11115,1.94779,1.93881,2.10487,2.01760,2.09858,1.98206,1.92684,2.03962,2.06896,2.06926,1.96350,2.07715,2.06647,2.06684,1.98549,2.00164,2.03061,2.06252,1.99491,2.07596,2.03720,2.07345,2.01062,2.00195,1.95198,2.06940,1.99295,2.06584,2.11596,2.03216,1.99666,1.98345,1.98747,2.00256,2.00119,1.99836,2.01810,2.06468,1.96635,1.96734,2.01745,2.00661,2.01847,1.97087,1.99680,1.98352,1.99974,1.99402,2.05018,1.97406,1.99042,2.00511,1.96079,1.99890,1.94360,2.03328,1.97616,2.03755,1.99589,1.98452,2.04394,2.02469,2.01894,1.99605,2.01241,2.01062,1.99578,2.08464,2.00977,1.98549,2.02467,1.98206,1.96148,1.99392,1.99727,2.03777,1.99453,2.02879,1.96724,2.00101,2.02888,1.97379,1.98706,2.03674,1.96873,1.97333,2.04067,1.99508,1.97252,2.00004,1.99098,2.03847,2.00998,2.01570,1.99931,
24,1.82212,2.01062,2.03156,1.97920,1.96035,1.82212,2.00164,2.02633,2.07345,2.03575,1.96492,1.79071,1.94295,1.91188,2.02319,2.00277,2.01432,1.96175,1.99078,1.96035,2.00763,2.09630,1.92047,2.02371,2.06842,1.89946,1.91521,2.07121,2.00412,1.99805,1.96806,2.01455,2.00491,1.98844,1.96933,2.01935,2.02930,2.03873,2.00418,1.99334,1.95698,1.98818,2.05592,2.07488,2.06228,1.96691,2.03468,1.95957,2.03242,1.95407,1.99584,2.00337,2.00588,1.98386,1.99348,1.95452,2.03928,1.99870,1.98187,2.04518,2.08478,2.02886,2.01361,2.01749,2.02705,2.01633,2.01906,1.94871,2.00789,2.05999,1.96814,2.02284,1.96844,1.99958,1.97878,2.00153,1.97798,1.99129,2.01301,2.00669,2.00364,1.95622,1.99397,1.99790,2.01210,1.98651,2.00123,2.01205,2.01274,1.97152,2.00855,2.01335,2.05521,1.98856,1.97623,2.00996,2.01256,2.00485,2.00935,1.97292,
25,2.19911,1.97920,1.90590,2.01062,1.82212,1.98968,2.06448,1.98706,2.02458,1.95407,1.89067,1.95826,2.05412,1.99716,1.94779,2.02633,2.03649,2.01411,2.05030,1.99177,1.96873,1.93922,2.00516,1.88757,2.01565,2.01304,2.00829,2.00838,1.97379,1.98968,2.01062,1.95957,2.00110,1.95333,1.98908,2.03505,1.95288,1.94779,1.99451,2.01847,1.99989,2.06448,1.95948,2.01205,1.97152,1.96964,1.99190,2.01455,2.01318,2.02067,1.98105,2.02270,1.96676,2.04087,2.00948,1.98818,1.96983,1.96512,2.02659,2.00119,1.99002,2.04812,1.95178,2.00080,2.02899,1.98492,2.00687,2.01247,1.99696,2.01241,1.97965,2.00713,1.96328,1.99279,2.03994,1.99987,1.95758,1.96551,1.97562,2.02397,2.00829,1.97614,1.97882,1.96649,2.00397,1.98140,1.98606,1.95279,2.01274,2.04832,1.95124,2.01608,2.01062,1.97452,1.98813,2.03484,1.96463,1.99587,1.99666,2.03010,
26,2.07345,2.13628,1.98968,2.01062,2.11115,2.03156,1.97472,1.88496,2.13628,1.99177,1.96492,2.12058,1.99129,2.02857,2.05251,2.01062,1.92192,2.05600,1.95771,2.00119,1.98369,1.97920,1.92047,1.93208,2.03575,2.01787,1.99666,2.03755,2.04312,1.92894,2.01670,2.02436,1.96492,1.96257,1.92804,1.98269,1.98175,2.03211,1.95101,2.00434,2.03054,1.96275,2.04861,2.04061,2.03715,2.06526,1.96650,2.01586,2.02472,1.93396,1.98598,2.00820,2.05804,2.02342,2.03347,2.01847,1.98857,2.03554,2.00849,2.00852,2.04358,2.01569,1.98768,2.01062,2.01255,1.99729,1.96842,1.99491,1.98694,1.98908,2.01416,1.99229,1.98738,1.94694,1.99805,1.99491,1.97472,2.01465,2.00187,2.00355,2.00286,2.00985,2.00381,2.00763,2.02023,2.03327,2.02217,1.97778,1.98732,2.00364,2.02029,2.00516,2.02548,2.02666,1.97358,1.98051,1.98471,2.03242,1.99856,1.99805,
27,2.13628,2.04204,1.96873,1.94779,2.03575,1.94779,1.91188,1.90066,1.97571,1.93522,2.06203,2.08392,1.88979,1.97472,1.98968,2.00277,2.09563,1.99666,2.01393,2.01376,1.91488,2.08773,1.95052,1.92684,2.04078,2.05412,2.06647,2.00389,1.98895,2.02109,1.99846,1.92423,2.05632,1.97181,2.01421,1.97222,1.93420,2.00401,2.03156,2.05146,2.00142,2.01361,2.01646,1.96921,1.98828,1.97237,1.99992,2.02371,1.98497,2.02319,1.99091,2.02995,2.00706,2.00131,2.02661,2.04091,2.03928,1.96295,2.03724,2.02633,1.99826,1.99136,1.94380,2.01553,2.00289,1.96112,2.01249,1.98567,1.99969,1.97382,2.00000,1.97397,1.99685,2.03270,2.01732,1.99656,1.99838,1.98645,2.02494,1.99727,2.02070,2.02978,1.98261,2.00314,1.97366,2.01208,2.02506,1.97920,1.98873,2.00783,2.02167,2.02838,2.02616,1.97319,1.99078,1.98509,2.00868,1.97472,1.98079,1.92957,
